stage	event	scene	document	buffer	a	b	c
Event Dispatch Begin	819	0	65	65	1	82	0
Frame Build Begin	819	84	66	66	1148190720	1141309440	0
Frame Build Complete	819	84	66	66	139	133	0
Glyph Atlas Summary	819	84	66	66	145	0	75264
Layout Cache Summary	819	84	66	66	6	1	4640
Native Display Link Target Latency	819	0	0	0	9162292	0	0
Native Event Handler Latency	819	0	0	0	147291	0	0
Native Frame Queue Latency	819	0	0	0	752250	0	0
Native GPU Terminal Observed Latency	819	0	0	0	9240708	0	0
Native Presented Handler Latency	819	0	0	0	32896125	0	0
Native Submission Latency	819	0	0	0	220666	0	0
Native Target Presentation Latency	819	0	0	0	42495542	0	0
Native Terminal Record Latency	819	0	0	0	32883083	0	0
State Mutation Complete	819	0	66	66	1	1	83
Text Summary	819	84	66	66	3	0	1
Visible Layout Begin	819	84	66	66	0	0	0
Visible Layout Complete	819	84	66	66	7	0	0
Event Dispatch Begin	820	0	66	66	8	83	0
State Mutation Complete	820	0	66	66	0	0	83
Event Dispatch Begin	821	0	66	66	1	83	0
State Mutation Complete	821	0	66	66	0	0	83
Event Dispatch Begin	822	0	66	66	8	83	0
State Mutation Complete	822	0	66	66	0	0	83
Event Dispatch Begin	823	0	66	66	1	83	0
State Mutation Complete	823	0	66	66	0	0	83
Event Dispatch Begin	824	0	66	66	8	83	0
State Mutation Complete	824	0	66	66	0	0	83
Event Dispatch Begin	825	0	66	66	1	83	0
State Mutation Complete	825	0	66	66	0	0	83
Event Dispatch Begin	826	0	66	66	8	83	0
State Mutation Complete	826	0	66	66	0	0	83
Event Dispatch Begin	827	0	66	66	1	83	0
State Mutation Complete	827	0	66	66	0	0	83
Event Dispatch Begin	828	0	66	66	8	83	0
State Mutation Complete	828	0	66	66	0	0	83
Atlas Publication Begin	829	85	67	67	141	0	0
Atlas Publication Complete	829	85	67	67	1	262144	1
Event Dispatch Begin	829	0	66	66	6	83	0
Frame Build Begin	829	85	67	67	1148190720	1141309440	0
Frame Build Complete	829	85	67	67	147	141	0
Glyph Atlas Summary	829	85	67	67	150	5	271872
Layout Cache Summary	829	85	67	67	6	1	4960
Native Actual Presentation Latency	829	0	0	0	68297667	0	0
Native Display Link Target Latency	829	0	0	0	34964500	0	0
Native Event Handler Latency	829	0	0	0	9788042	0	0
Native Frame Queue Latency	829	0	0	0	16933500	0	0
Native GPU Terminal Observed Latency	829	0	0	0	35073834	0	0
Native Presentation Callback Lag	829	0	0	0	271458	0	0
Native Presented Handler Latency	829	0	0	0	68569959	0	0
Native Submission Latency	829	0	0	0	305542	0	0
Native Target Presentation Latency	829	0	0	0	68297750	0	0
Native Terminal Record Latency	829	0	0	0	43422375	0	0
State Mutation Complete	829	0	67	67	1	1	84
Text Summary	829	85	67	67	3	5	1
Visible Layout Begin	829	85	67	67	0	0	0
Visible Layout Complete	829	85	67	67	7	0	0
Event Dispatch Begin	830	0	67	67	8	84	0
State Mutation Complete	830	0	67	67	0	0	84
Event Dispatch Begin	831	0	67	67	1	84	0
State Mutation Complete	831	0	67	67	0	0	84
Event Dispatch Begin	832	0	67	67	8	84	0
State Mutation Complete	832	0	67	67	0	0	84
Event Dispatch Begin	833	0	67	67	1	84	0
State Mutation Complete	833	0	67	67	0	0	84
Event Dispatch Begin	834	0	67	67	8	84	0
State Mutation Complete	834	0	67	67	0	0	84
Event Dispatch Begin	835	0	67	67	1	84	0
State Mutation Complete	835	0	67	67	0	0	84
Event Dispatch Begin	836	0	67	67	8	84	0
State Mutation Complete	836	0	67	67	0	0	84
Event Dispatch Begin	837	0	67	67	1	84	0
State Mutation Complete	837	0	67	67	0	0	84
Event Dispatch Begin	838	0	67	67	8	84	0
State Mutation Complete	838	0	67	67	0	0	84
Event Dispatch Begin	839	0	67	67	10	84	0
State Mutation Complete	839	0	67	67	0	0	84
