stage	event	scene	document	buffer	a	b	c
Event Dispatch Begin	813	0	63	63	1	79	0
State Mutation Complete	813	0	63	63	0	0	79
Event Dispatch Begin	814	0	63	63	8	79	0
State Mutation Complete	814	0	63	63	0	0	79
Event Dispatch Begin	815	0	63	63	1	79	0
State Mutation Complete	815	0	63	63	0	0	79
Event Dispatch Begin	816	0	63	63	8	79	0
State Mutation Complete	816	0	63	63	0	0	79
Event Dispatch Begin	817	0	63	63	1	79	0
State Mutation Complete	817	0	63	63	0	0	79
Event Dispatch Begin	818	0	63	63	8	79	0
State Mutation Complete	818	0	63	63	0	0	79
Event Dispatch Begin	819	0	63	63	1	79	0
State Mutation Complete	819	0	63	63	0	0	79
Event Dispatch Begin	820	0	63	63	8	79	0
State Mutation Complete	820	0	63	63	0	0	79
Atlas Publication Begin	821	83	64	64	132	0	0
Atlas Publication Complete	821	83	64	64	0	0	0
Event Dispatch Begin	821	0	63	63	5	79	0
Frame Build Begin	821	83	64	64	1148190720	1141309440	0
Frame Build Complete	821	83	64	64	138	132	0
Glyph Atlas Summary	821	83	64	64	144	0	75264
Layout Cache Summary	821	83	64	64	5	1	5696
State Mutation Complete	821	0	64	64	1	1	80
Text Summary	821	83	64	64	3	0	1
Visible Layout Begin	821	83	64	64	0	0	0
Visible Layout Complete	821	83	64	64	6	0	0
Event Dispatch Begin	822	0	64	64	8	80	0
State Mutation Complete	822	0	64	64	0	0	80
Event Dispatch Begin	823	0	64	64	1	80	0
State Mutation Complete	823	0	64	64	0	0	80
Event Dispatch Begin	824	0	64	64	8	80	0
State Mutation Complete	824	0	64	64	0	0	80
Event Dispatch Begin	825	0	64	64	1	80	0
State Mutation Complete	825	0	64	64	0	0	80
Event Dispatch Begin	826	0	64	64	8	80	0
State Mutation Complete	826	0	64	64	0	0	80
Event Dispatch Begin	827	0	64	64	1	80	0
State Mutation Complete	827	0	64	64	0	0	80
Event Dispatch Begin	828	0	64	64	8	80	0
State Mutation Complete	828	0	64	64	0	0	80
Event Dispatch Begin	829	0	64	64	1	80	0
State Mutation Complete	829	0	64	64	0	0	80
Event Dispatch Begin	830	0	64	64	8	80	0
State Mutation Complete	830	0	64	64	0	0	80
Atlas Publication Begin	831	84	65	65	133	0	0
Atlas Publication Complete	831	84	65	65	0	0	0
Event Dispatch Begin	831	0	64	64	5	80	0
Frame Build Begin	831	84	65	65	1148190720	1141309440	0
Frame Build Complete	831	84	65	65	139	133	0
Glyph Atlas Summary	831	84	65	65	145	0	75264
Layout Cache Summary	831	84	65	65	5	1	5760
Native Actual Presentation Latency	831	0	0	0	44895083	0	0
Native Display Link Target Latency	831	0	0	0	11563250	0	0
Native Event Handler Latency	831	0	0	0	303000	0	0
Native Frame Queue Latency	831	0	0	0	3089333	0	0
Native GPU Terminal Observed Latency	831	0	0	0	11630042	0	0
Native Presentation Callback Lag	831	0	0	0	228750	0	0
Native Presented Handler Latency	831	0	0	0	45124125	0	0
Native Submission Latency	831	0	0	0	222083	0	0
Native Target Presentation Latency	831	0	0	0	44896500	0	0
Native Terminal Record Latency	831	0	0	0	20051167	0	0
State Mutation Complete	831	0	65	65	1	1	81
Text Summary	831	84	65	65	3	0	1
Visible Layout Begin	831	84	65	65	0	0	0
Visible Layout Complete	831	84	65	65	6	0	0
Event Dispatch Begin	832	0	65	65	8	81	0
State Mutation Complete	832	0	65	65	0	0	81
Event Dispatch Begin	833	0	65	65	1	81	0
State Mutation Complete	833	0	65	65	0	0	81
Event Dispatch Begin	834	0	65	65	8	81	0
State Mutation Complete	834	0	65	65	0	0	81
Event Dispatch Begin	835	0	65	65	1	81	0
State Mutation Complete	835	0	65	65	0	0	81
Event Dispatch Begin	836	0	65	65	8	81	0
State Mutation Complete	836	0	65	65	0	0	81
Event Dispatch Begin	837	0	65	65	8	81	0
State Mutation Complete	837	0	65	65	0	0	81
Event Dispatch Begin	838	0	65	65	8	81	0
State Mutation Complete	838	0	65	65	0	0	81
Event Dispatch Begin	839	0	65	65	8	81	0
State Mutation Complete	839	0	65	65	0	0	81
Event Dispatch Begin	840	0	65	65	8	81	0
State Mutation Complete	840	0	65	65	0	0	81
Event Dispatch Begin	841	0	65	65	8	81	0
State Mutation Complete	841	0	65	65	0	0	81
Event Dispatch Begin	842	0	65	65	8	81	0
State Mutation Complete	842	0	65	65	0	0	81
Event Dispatch Begin	843	0	65	65	8	81	0
State Mutation Complete	843	0	65	65	0	0	81
Event Dispatch Begin	844	0	65	65	8	81	0
State Mutation Complete	844	0	65	65	0	0	81
Event Dispatch Begin	845	0	65	65	8	81	0
State Mutation Complete	845	0	65	65	0	0	81
Event Dispatch Begin	846	0	65	65	8	81	0
State Mutation Complete	846	0	65	65	0	0	81
Event Dispatch Begin	847	0	65	65	8	81	0
State Mutation Complete	847	0	65	65	0	0	81
Event Dispatch Begin	848	0	65	65	8	81	0
State Mutation Complete	848	0	65	65	0	0	81
Event Dispatch Begin	849	0	65	65	8	81	0
State Mutation Complete	849	0	65	65	0	0	81
Event Dispatch Begin	850	0	65	65	8	81	0
State Mutation Complete	850	0	65	65	0	0	81
Event Dispatch Begin	851	0	65	65	8	81	0
State Mutation Complete	851	0	65	65	0	0	81
Event Dispatch Begin	852	0	65	65	8	81	0
State Mutation Complete	852	0	65	65	0	0	81
Event Dispatch Begin	853	0	65	65	8	81	0
State Mutation Complete	853	0	65	65	0	0	81
Event Dispatch Begin	854	0	65	65	8	81	0
State Mutation Complete	854	0	65	65	0	0	81
Event Dispatch Begin	855	0	65	65	8	81	0
State Mutation Complete	855	0	65	65	0	0	81
Event Dispatch Begin	856	0	65	65	8	81	0
State Mutation Complete	856	0	65	65	0	0	81
Event Dispatch Begin	857	0	65	65	8	81	0
State Mutation Complete	857	0	65	65	0	0	81
Event Dispatch Begin	858	0	65	65	8	81	0
State Mutation Complete	858	0	65	65	0	0	81
Event Dispatch Begin	859	0	65	65	8	81	0
State Mutation Complete	859	0	65	65	0	0	81
Event Dispatch Begin	860	0	65	65	8	81	0
State Mutation Complete	860	0	65	65	0	0	81
Event Dispatch Begin	861	0	65	65	8	81	0
State Mutation Complete	861	0	65	65	0	0	81
Event Dispatch Begin	862	0	65	65	8	81	0
State Mutation Complete	862	0	65	65	0	0	81
Event Dispatch Begin	863	0	65	65	8	81	0
State Mutation Complete	863	0	65	65	0	0	81
Event Dispatch Begin	864	0	65	65	8	81	0
State Mutation Complete	864	0	65	65	0	0	81
Event Dispatch Begin	865	0	65	65	8	81	0
State Mutation Complete	865	0	65	65	0	0	81
Event Dispatch Begin	866	0	65	65	8	81	0
State Mutation Complete	866	0	65	65	0	0	81
Event Dispatch Begin	867	0	65	65	8	81	0
State Mutation Complete	867	0	65	65	0	0	81
Event Dispatch Begin	868	0	65	65	8	81	0
State Mutation Complete	868	0	65	65	0	0	81
Event Dispatch Begin	869	0	65	65	8	81	0
State Mutation Complete	869	0	65	65	0	0	81
Event Dispatch Begin	870	0	65	65	8	81	0
State Mutation Complete	870	0	65	65	0	0	81
Event Dispatch Begin	871	0	65	65	8	81	0
State Mutation Complete	871	0	65	65	0	0	81
Event Dispatch Begin	872	0	65	65	8	81	0
State Mutation Complete	872	0	65	65	0	0	81
Event Dispatch Begin	873	0	65	65	8	81	0
State Mutation Complete	873	0	65	65	0	0	81
Event Dispatch Begin	874	0	65	65	1	81	0
State Mutation Complete	874	0	65	65	0	0	81
Event Dispatch Begin	875	0	65	65	8	81	0
State Mutation Complete	875	0	65	65	0	0	81
Atlas Publication Begin	876	85	65	65	133	0	0
Atlas Publication Complete	876	85	65	65	0	0	0
Event Dispatch Begin	876	0	65	65	1	81	0
Frame Build Begin	876	85	65	65	1148190720	1141309440	0
Frame Build Complete	876	85	65	65	139	133	0
Glyph Atlas Summary	876	85	65	65	145	0	75264
Layout Cache Summary	876	85	65	65	6	0	4640
State Mutation Complete	876	0	65	65	1	0	82
Text Summary	876	85	65	65	2	0	0
Visible Layout Begin	876	85	65	65	0	0	0
Visible Layout Complete	876	85	65	65	6	0	0
Event Dispatch Begin	877	0	65	65	8	82	0
State Mutation Complete	877	0	65	65	0	0	82
Event Dispatch Begin	878	0	65	65	1	82	0
State Mutation Complete	878	0	65	65	0	0	82
Event Dispatch Begin	879	0	65	65	8	82	0
State Mutation Complete	879	0	65	65	0	0	82
Event Dispatch Begin	880	0	65	65	1	82	0
State Mutation Complete	880	0	65	65	0	0	82
Event Dispatch Begin	881	0	65	65	8	82	0
State Mutation Complete	881	0	65	65	0	0	82
Event Dispatch Begin	882	0	65	65	1	82	0
State Mutation Complete	882	0	65	65	0	0	82
Event Dispatch Begin	883	0	65	65	8	82	0
State Mutation Complete	883	0	65	65	0	0	82
Atlas Publication Begin	884	86	66	66	133	0	0
Atlas Publication Complete	884	86	66	66	0	0	0
Event Dispatch Begin	884	0	65	65	1	82	0
Frame Build Begin	884	86	66	66	1148190720	1141309440	0
Frame Build Complete	884	86	66	66	139	133	0
Glyph Atlas Summary	884	86	66	66	145	0	75264
Layout Cache Summary	884	86	66	66	6	1	4640
Native Display Link Target Latency	884	0	0	0	7729500	0	0
Native Event Handler Latency	884	0	0	0	273833	0	0
Native Frame Queue Latency	884	0	0	0	360000	0	0
Native GPU Terminal Observed Latency	884	0	0	0	44470708	0	0
Native Presented Handler Latency	884	0	0	0	44480833	0	0
Native Submission Latency	884	0	0	0	478625	0	0
Native Target Presentation Latency	884	0	0	0	41062750	0	0
Native Terminal Record Latency	884	0	0	0	44471875	0	0
State Mutation Complete	884	0	66	66	1	1	83
Text Summary	884	86	66	66	3	0	1
Visible Layout Begin	884	86	66	66	0	0	0
Visible Layout Complete	884	86	66	66	7	0	0
Event Dispatch Begin	885	0	66	66	8	83	0
State Mutation Complete	885	0	66	66	0	0	83
Event Dispatch Begin	886	0	66	66	1	83	0
State Mutation Complete	886	0	66	66	0	0	83
Event Dispatch Begin	887	0	66	66	8	83	0
State Mutation Complete	887	0	66	66	0	0	83
Event Dispatch Begin	888	0	66	66	1	83	0
State Mutation Complete	888	0	66	66	0	0	83
Event Dispatch Begin	889	0	66	66	8	83	0
State Mutation Complete	889	0	66	66	0	0	83
Event Dispatch Begin	890	0	66	66	1	83	0
State Mutation Complete	890	0	66	66	0	0	83
Event Dispatch Begin	891	0	66	66	8	83	0
State Mutation Complete	891	0	66	66	0	0	83
Event Dispatch Begin	892	0	66	66	1	83	0
State Mutation Complete	892	0	66	66	0	0	83
Event Dispatch Begin	893	0	66	66	8	83	0
State Mutation Complete	893	0	66	66	0	0	83
Atlas Publication Begin	894	87	67	67	141	0	0
Atlas Publication Complete	894	87	67	67	1	262144	1
Event Dispatch Begin	894	0	66	66	6	83	0
Frame Build Begin	894	87	67	67	1148190720	1141309440	0
Frame Build Complete	894	87	67	67	147	141	0
Glyph Atlas Summary	894	87	67	67	150	5	271872
Layout Cache Summary	894	87	67	67	6	1	4960
Native Actual Presentation Latency	894	0	0	0	73196792	0	0
Native Display Link Target Latency	894	0	0	0	35697000	0	0
Native Event Handler Latency	894	0	0	0	13582584	0	0
Native Frame Queue Latency	894	0	0	0	13862541	0	0
Native GPU Terminal Observed Latency	894	0	0	0	35794959	0	0
Native Presentation Callback Lag	894	0	0	0	283542	0	0
Native Presented Handler Latency	894	0	0	0	73480625	0	0
Native Submission Latency	894	0	0	0	317084	0	0
Native Target Presentation Latency	894	0	0	0	69030250	0	0
Native Terminal Record Latency	894	0	0	0	44141250	0	0
State Mutation Complete	894	0	67	67	1	1	84
Text Summary	894	87	67	67	3	5	1
Visible Layout Begin	894	87	67	67	0	0	0
Visible Layout Complete	894	87	67	67	7	0	0
Event Dispatch Begin	895	0	67	67	8	84	0
State Mutation Complete	895	0	67	67	0	0	84
Event Dispatch Begin	896	0	67	67	1	84	0
State Mutation Complete	896	0	67	67	0	0	84
Event Dispatch Begin	897	0	67	67	8	84	0
State Mutation Complete	897	0	67	67	0	0	84
Event Dispatch Begin	898	0	67	67	1	84	0
State Mutation Complete	898	0	67	67	0	0	84
Event Dispatch Begin	899	0	67	67	8	84	0
State Mutation Complete	899	0	67	67	0	0	84
Event Dispatch Begin	900	0	67	67	1	84	0
State Mutation Complete	900	0	67	67	0	0	84
Event Dispatch Begin	901	0	67	67	8	84	0
State Mutation Complete	901	0	67	67	0	0	84
Event Dispatch Begin	902	0	67	67	1	84	0
State Mutation Complete	902	0	67	67	0	0	84
Event Dispatch Begin	903	0	67	67	8	84	0
State Mutation Complete	903	0	67	67	0	0	84
Event Dispatch Begin	904	0	67	67	8	84	0
State Mutation Complete	904	0	67	67	0	0	84
Event Dispatch Begin	905	0	67	67	8	84	0
State Mutation Complete	905	0	67	67	0	0	84
Event Dispatch Begin	906	0	67	67	8	84	0
State Mutation Complete	906	0	67	67	0	0	84
Event Dispatch Begin	907	0	67	67	8	84	0
State Mutation Complete	907	0	67	67	0	0	84
Event Dispatch Begin	908	0	67	67	8	84	0
State Mutation Complete	908	0	67	67	0	0	84
Event Dispatch Begin	909	0	67	67	8	84	0
State Mutation Complete	909	0	67	67	0	0	84
Event Dispatch Begin	910	0	67	67	8	84	0
State Mutation Complete	910	0	67	67	0	0	84
Event Dispatch Begin	911	0	67	67	8	84	0
State Mutation Complete	911	0	67	67	0	0	84
Event Dispatch Begin	912	0	67	67	8	84	0
State Mutation Complete	912	0	67	67	0	0	84
Event Dispatch Begin	913	0	67	67	8	84	0
State Mutation Complete	913	0	67	67	0	0	84
Event Dispatch Begin	914	0	67	67	8	84	0
State Mutation Complete	914	0	67	67	0	0	84
Event Dispatch Begin	915	0	67	67	8	84	0
State Mutation Complete	915	0	67	67	0	0	84
Event Dispatch Begin	916	0	67	67	8	84	0
State Mutation Complete	916	0	67	67	0	0	84
Event Dispatch Begin	917	0	67	67	8	84	0
State Mutation Complete	917	0	67	67	0	0	84
Event Dispatch Begin	918	0	67	67	8	84	0
State Mutation Complete	918	0	67	67	0	0	84
Event Dispatch Begin	919	0	67	67	8	84	0
State Mutation Complete	919	0	67	67	0	0	84
Event Dispatch Begin	920	0	67	67	8	84	0
State Mutation Complete	920	0	67	67	0	0	84
Event Dispatch Begin	921	0	67	67	8	84	0
State Mutation Complete	921	0	67	67	0	0	84
Event Dispatch Begin	922	0	67	67	8	84	0
State Mutation Complete	922	0	67	67	0	0	84
Event Dispatch Begin	923	0	67	67	8	84	0
State Mutation Complete	923	0	67	67	0	0	84
Event Dispatch Begin	924	0	67	67	8	84	0
State Mutation Complete	924	0	67	67	0	0	84
Event Dispatch Begin	925	0	67	67	8	84	0
State Mutation Complete	925	0	67	67	0	0	84
Event Dispatch Begin	926	0	67	67	8	84	0
State Mutation Complete	926	0	67	67	0	0	84
Event Dispatch Begin	927	0	67	67	8	84	0
State Mutation Complete	927	0	67	67	0	0	84
Event Dispatch Begin	928	0	67	67	8	84	0
State Mutation Complete	928	0	67	67	0	0	84
Event Dispatch Begin	929	0	67	67	8	84	0
State Mutation Complete	929	0	67	67	0	0	84
Event Dispatch Begin	930	0	67	67	8	84	0
State Mutation Complete	930	0	67	67	0	0	84
Event Dispatch Begin	931	0	67	67	8	84	0
State Mutation Complete	931	0	67	67	0	0	84
Event Dispatch Begin	932	0	67	67	8	84	0
State Mutation Complete	932	0	67	67	0	0	84
Event Dispatch Begin	933	0	67	67	8	84	0
State Mutation Complete	933	0	67	67	0	0	84
Event Dispatch Begin	934	0	67	67	8	84	0
State Mutation Complete	934	0	67	67	0	0	84
Event Dispatch Begin	935	0	67	67	8	84	0
State Mutation Complete	935	0	67	67	0	0	84
Event Dispatch Begin	936	0	67	67	8	84	0
State Mutation Complete	936	0	67	67	0	0	84
Event Dispatch Begin	937	0	67	67	8	84	0
State Mutation Complete	937	0	67	67	0	0	84
Event Dispatch Begin	938	0	67	67	8	84	0
State Mutation Complete	938	0	67	67	0	0	84
Event Dispatch Begin	939	0	67	67	8	84	0
State Mutation Complete	939	0	67	67	0	0	84
Event Dispatch Begin	940	0	67	67	8	84	0
State Mutation Complete	940	0	67	67	0	0	84
Event Dispatch Begin	941	0	67	67	10	84	0
State Mutation Complete	941	0	67	67	0	0	84
